,sha,author,filename,status,pr_review_count
12077,11629738e54c4fd37a1e03966a2fd6c2f31c4a13,marcosmarxm,airbyte-cdk/bulk/core/base/build.gradle,modified,3
509753,9ed313a80dabe89bc469276005e2735e1c180a8b,daryllimyt,pyproject.toml,modified,3
131863,72114421091bc7cae039f06949e2474f3b32f615,jtramm,src/random_ray/flat_source_domain.cpp,modified,3
116934,221607a9eab07b9e876e90bbd711357bbe42881e,ulugbekna,src/platform/log/test/node/logService.test.ts,removed,3
152622,192a69bb86ee973132f8501836a76817610880ac,husseinmozannar,experiments/endpoint_configs/.gitignore,added,3
1160,99208eb94a4dc058adbcea3204bb21c50584fb3b,riderx,CHANGELOG.md,modified,3
232803,f5aa5536088eea73bd6278aea0a8ff792ac887f2,patrick-ogrady,runtime/src/utils/buffer/mod.rs,added,3
194918,bb3b95b48d23d9be8e51d722b34dc6cc0a146ec2,dcramer,packages/mcp-server/src/tools.test.ts,modified,3
162101,0bd560ba888a579a03a59336743c19695e344d87,rads-1996,extensions/applicationinsights-analytics-js/src/JavaScriptSDK/Interfaces/IAnalyticsConfig.ts,modified,3
192713,1e41266e43362ee2c9e68884ef0ec89f2871abe7,jaffrepaul,docs/platforms/javascript/guides/nextjs/index.mdx,modified,3
166167,8600933ea03b9611b4ce76a9a8a017a6a7fbf810,mikhailshilkov,pkg/backend/httpstate/client/client.go,modified,3
270755,01901485b81a7a3fa39d966afedded9d197282cc,charliermarsh,docs/getting-started/features.md,modified,3
191320,2de8cbc271a8fdd0888372e0e882abc1a5e0556e,rebelchris,packages/shared/src/components/buttons/BookmarkButton.tsx,modified,3
125419,280cd8d6e340ff7b56fb600e22b709c8e45b1e7e,QuadnucYard,README.md,modified,3
190996,f5d631a4a51d1681b961b87458932edea67cc605,maryhipp,invokeai/frontend/web/public/locales/en.json,modified,3
518229,adc0206533b92509442fb4b1ddc9927da5e4ea7d,soumith,aten/src/ATen/native/LinearAlgebra.cpp,modified,3
242698,e9b7300b4dee0c349228803b5f7ae15277914eb7,RTLS,assets/svelte/consumers/SinkConsumerForm.svelte,modified,3
173326,d1caae19d4ec23386679b87f4dc2fe41f9ef1f92,lenaschoenburg,dist/src/main/java/io/camunda/zeebe/restore/RestoreApp.java,modified,3
122588,2303e3ad1aa026ce0dda2168d4bd760102c1e73d,rolznz,frontend/src/assets/suggested-apps/claude.png,modified,3
525149,7d8857a0ec89a8f34d20ff081dee1373bfc1c93c,dosumis,.github/workflows/docs.yml,modified,3
178271,4bca639adfefbf41ed65ce722889418c09bdee6d,jamesmontemagno,.github/workflows/run_notebooks.yml,modified,3
189605,b525c256c7bd14a8a4331fb4a96da04fa0c1f8bf,aldinokemal,docs/openapi.yaml,modified,3
124090,0d3b8be423e86e837e0b1b367a4b9f4173251b4e,applike-ss,examples/fixtures/simple/main.go,modified,3
329379,6204bb05829e92355c74fdc7c1438c3d39d4cf80,mgoin,vllm/v1/worker/gpu_model_runner.py,modified,3
188869,f7c2a16533425d83fd960d2c900ad1689d0007a2,pjohnst5,cni/Dockerfile,modified,3
257205,01df1f101533032e2ab9f462ed4aa5cc82f1ab31,SamyPesse,integrations/github-conversations/README.md,added,3
185983,f287be146081bf4f2548745f075d771024637b79,peckz,__tests__/pages/utilities/har-file-viewer.test.tsx,modified,3
254092,a393d406e4e088325d21f22e1dd0a7cfa7271619,Swiftyos,autogpt_platform/frontend/src/middleware.ts,modified,3
124077,431d956830c6006152027b33cb53a38f61fb5051,chlowell,sdk/identity/azure_identity/src/azure_cli_credential.rs,modified,3
181553,0fc65a278a923766811b474b9b44d633cc3e3b86,commjoen,.github/scripts/README.md,added,3
328514,82039f51da61fa0ad2a4b6f675c65f4ddabbcce1,BenElferink,api/go.mod,modified,3
132282,59576d4cfdb3d678deb3149c6e3055a17fdc09a0,zdpcdt,src/Semi.Avalonia/Controls/TextBox.axaml,modified,3
146336,43e295db4bffa7327dfc30d9fadf6ce75dbb482a,joaomoreno,.config/guardian/.gdnbaselines,modified,3
1874,45dff82b35af2b146ab5ec4a6902872cf2c8eed1,s3ththompson,app/dashboard/records/[recordId]/moderations-table.tsx,modified,3
255841,74f584e0549d864233008719f087c30b0d80fd80,isamu,agent_filters/cache_agent_filter/package.json,modified,3
143229,7729a17d1963694157f19a0fc37eda05be268914,fishcharlie,docs/docs_src/guide/Table.md,modified,3
131400,681e779d7fb632cb1434ce1ebf61c8f774afb248,lkostrowski,.changeset/tasty-pumpkins-cry.md,added,3
143263,12bc8b7c5d8b3ebeedbdd6cb60a8d0ac3e76333b,phschaad,dace/transformation/dataflow/prune_connectors.py,modified,3
3334,b6f452e6c58d826d350a5b76a85da8fdc2081d24,saimonkat,content/guides/langgraph-neon.md,modified,3
527474,2406aa9ec7da21fbdaf0e4683598ed4bf18eb4be,mark14wu,examples/load_store.py,added,3
217187,c2739f3589f18df8563305a686ac216fcdda3fb6,hansonw,features/command_branch.feature,added,3
517668,226e838ee9c25a440eb8997fc6a854601945bc0a,sreya,.golangci.yaml,modified,3
138203,e17a78791f82bd62efeafceb97e267571c268618,tigercosmos,Common++/header/IpAddress.h,modified,3
220541,ffbd4178a0b16a20257f9baad5cf6aea66694b4c,mosch,packages/zudoku/src/lib/authentication/providers/openid.tsx,modified,3
214067,0a79ed1f5165797f6a0a148296dbcecc84f45098,wintonzheng,.github/workflows/ci.yml,modified,3
214003,94d1ee6a444dbbd06eeb9170d29702ba32880b5b,igormq,build.gradle,modified,3
211729,df5350480c7421eb1a6e13f129bdc21087dd27cb,DanielSinclair,examples/with-react-router/package.json,modified,3
213290,b363899a8bab5559fc0382d4569eafd376e277cb,ArthurSonzogni,src/ftxui/screen/terminal.cpp,modified,3
291378,6ffbb94a488f4105e84bdbc165269f011a16e683,Ahmad-mtos,agents-api/agents_api/activities/task_steps/prompt_step.py,modified,3
133297,1ea2371131f35190f205eb00e5cc4c967bf1cce1,stuartpa,.gitignore,modified,3
223965,484788452066f37f86aa96b80c5a2903948aee5e,rm-openai,docs/ref/realtime/model.md,added,3
203559,cb0a7d950410dd1bb9ceab3dae488743609ef668,karakanb,pkg/lint/level.go,modified,3
133667,14352ef55404a202befc7226829948d210d295a1,ntrogh,docs/terminal/basics.md,modified,3
221948,6ec4a06aef3fde8e632376898b61bad3b253fac7,johnpaulett,docs/mllp.rst,modified,3
326844,9ba7848e880f2470be0473ba4b19e246359f9b3b,sam-portia,portia/tool.py,modified,4
173812,ce099febc650fe2186d89835aae605897aaab742,KieferSheldon,.github/ISSUE_TEMPLATE/6-copilot.yml,added,4
135774,ce35fff7c023c10b3f146eb8ae7e114d027ac376,shuaitian-git,packaging/Dockerfile_build_rpm_packages,modified,4
7859,c9da4ac26ec73459b63fc4dbf22b40e4ebbbcd63,raulpopadineti,apps/next/middleware.ts,modified,4
308546,4ad87db15d4368de1c7a028d70c16772ea227bd5,efectn,middleware/favicon/favicon.go,modified,4
133924,b136baf12adcb06219456c2feb2f82e01377bc91,liliancavalet,,,4
179439,b4947351c8da25a911f54c9428ce29d78c54074c,lbussell,README.samples.md,modified,4
7860,a126ec1339e6e19dd92ecb8d215c9ca22bc023e7,xrav3nz,app/javascript/components/ReviewResponseForm.tsx,modified,4
304970,9a76ef07b99e7b08e8ea535121e2923feb3687f8,simon-mo,requirements/common.txt,modified,4
103184,c9905618f51cdf7568e25180ab4f93d2a9cd68fb,ViktorHofer,src/deployment-tools/Directory.Build.props,modified,4
134258,2bce08c0569cb6a7583135bf8ac6097d659666a5,PawelWMS,LICENSES-AND-NOTICES/SPECS/LICENSES-MAP.md,modified,4
179220,a6e8fc66beb5a03096f516a0de5fafbc2bd97005,lukhipolito-nexxbiz,test/unit/Elsa.Workflows.Core.UnitTests/WorkflowInstanceStorageDriverTests.cs,modified,4
131688,0365af0d15b5b6795d40e3864610e4feb3d9c5b7,aaudzei,docs/HOWTO.md,modified,4
69971,89f2a57b604faf5ead88ec56230544f4da375ac6,sneha122,app/client/src/PluginActionEditor/components/PluginActionResponse/components/Response/utils/getErrorFromActionResponse.ts,modified,4
166877,94fbfa9008b4ec34f2778d5c8fd76a15d5d8b114,amunger,.devcontainer/README.md,modified,4
97196,fc1d21700c690930bbce492ee7c543315cedb880,JadenDurnford,utils/wrappedContracts.ts,modified,4
143224,7780e3d3ba7b1844f6e57263373adaffc4c6d5a2,osortega,src/commands.ts,modified,4
127883,50b89f617c49fe5d72d1bc923cd612525b7e7254,jveitchmichaelis,src/deepforest/augmentations.py,modified,4
105093,b3ca7ae6a2678d58f1290c0a0d3c860b7cf969d3,haydenbleasel,CHANGELOG.md,modified,4
161107,8a9c6b4c8c7e5a0c5982a84db26ee48e6c0fb1c9,vczh,Test/GacUISrc/UnitTest/TestControls_Ribbon_Gallery.cpp,modified,4
256534,f0e63e25ff125ea7e450c43ebdd6f6abf7435b83,niveda-krish,docs/pages/gas-manager-admin-api/how-to-sponsor-gas-on-solana.mdx,modified,4
294450,a77b84a9e5de9a64f52eb1922bbd7a9f8500709b,acco,lib/sequin/aws/kinesis.ex,added,4
12745,435af88821b7e6bb6356f52ecb2b86b6dbdef129,benjaminshafii,packages/request-invoice-web/.gitignore,added,4
136680,cbd7222bd373359b8b380c14be78ac1af64e3b0e,maxcold,,,4
127531,a4ed70acc4dd7ee98debfaffbe9af7ef0447795a,kellyelton,octgnFX/Octgn.JodsEngine/Networking/ClientHandler.cs,modified,4
165175,366ec548d11d67f67c21d0a7f00294369947cef7,xxchan,.cursor/rules/build-run-test.mdc,modified,4
165449,636d678a40f7c84147730563fa4f79bf5819355f,tnorling,change/@azure-msal-common-76b2aadc-a06c-4ad6-b941-94031039267f.json,added,4
384231,ae2e729210157e06e30e358a46e1097baeb0254b,mgallien,src/libsync/vfs/cfapi/cfapiwrapper.cpp,modified,4
166178,3e52970d92fed40fbd97b2a4eee444eea7bd7ec5,nikolaydubina,go-instrument-testbin,removed,4
131280,6aa85cc933888c4c31546984ebf8760c8dca4977,cau-git,docling/backend/docx/latex/omml.py,modified,4
320745,69c2a91a9d995a8e61daa0fa9c3a390fbf1d0ac6,lsorber,.copier-answers.yml,modified,4
166809,f66906cf6185f668fe06933ceb5eb62fd68a81bd,xingdi-eric-yuan,debug_gym/gym/tools/pdb.py,modified,4
409767,9272439d186d63f6207f9f47c5653c79cf06391b,alii,cmake/tools/SetupWebKit.cmake,modified,4
162637,5a0a02e55d992cc0dee323e4596217071b1c26d5,rmarinho,src/Core/src/Dispatching/DispatcherExtensions.cs,modified,4
161585,e33b1b1f1705ae3988f8a9c3199b3d7ff52aae9d,slister1001,sdk/evaluation/azure-ai-evaluation/azure/ai/evaluation/simulator/_indirect_attack_simulator.py,modified,4
116837,20473d162312aba0665e3f4b8db58eed4f607828,matthewige,.azure/reusable-test.yml,modified,4
123932,9df969c55b96b222bf2f133b1b3091d180ed0010,begonaguereca,.github/copilot-instructions.md,added,4
39012,d63ba3a6db5884a01f5ceb07bc42dfc2e0bec6d9,arbiv,integration_tests/tests/test_sampling_pii.py,modified,4
193054,e07e90b14d9b4b1049cf772acf5920bd5650bba0,iamrajjoshi,src/sentry/features/temporary.py,modified,4
36424,e44ccda9314e410019669fa09e033dd3f9f8f69c,embhorn,CMakeLists.txt,modified,4
34344,bf0b1c7ae072d7e019307a60dc1a98f4fc33bb61,rafaelsideguide,apps/api/package.json,modified,4
112850,90351e345249f90b4bb8c720d4a138b425b9ddde,vheckthor,.github/workflows/detect-changes-matrix.yml,modified,4
59766,2b522d401554c2224be953247207a7789c45d60d,CTY-git,patchwork/steps/FixIssue/FixIssue.py,modified,4
197034,a3b7257b57e85bffdbaa550db7286344df23137b,billyvg,static/app/views/insights/sessions/charts/chartWithIssues.tsx,modified,4
197676,1a786b48955ee80be59ecde181c48ab41f2fdffc,strickvl,docs/book/getting-started/zenml-pro/self-hosted.md,modified,4
29814,5541e6f63632de45676465b58e510f64c368b2ed,mfbx9da4,internal/run/github_repos.go,removed,4
113792,7aa1feaff98d5b7f014de5ae0e9b2d6f8ef6c6da,isaaccorley,docs/tutorials/contribute_datamodule.ipynb,modified,4
120358,0d189fbb60f38d330413aaf238c28c0faaafffd4,connor4312,.config/1espt/PipelineAutobaseliningConfig.yml,modified,4
208254,0d2a1207ee4f10b67ad813dac36ed8110d0ba61d,ryokun6,src/components/dialogs/LoginDialog.tsx,modified,4
217100,7f1563f0e066e599e9500b1a7db46bd0b0cca703,rnorth,README.md,modified,4
210772,33551ba272d0264eb1f2cdb7f01aa18e69959373,maxdeichmann,CONTRIBUTING.md,modified,4
19656,3c11f8ce06ee9b844405a41a499ee233babadfd5,nanocloudx,.vscode/extensions.json,added,4
118541,69045f4eeaa7440539b752a886798111138a5377,BigLep,node/modules/chain.go,modified,4
5723,18b89db42d8f2e34a4228c34fbfaf5bfeed1b3be,hetunandu,app/client/src/widgets/CustomWidget/component/appsmithConsole.js,modified,4
213352,922fd8aa9f6d2b7d0a3a7b59c2b7163501540f93,sgb-io,Cargo.lock,modified,4
116983,b2e13438fc4ee7e5f5074c11de96c3e4e0de847f,jairmyree,common/perf-test-core/pom.xml,modified,4
517053,8bc1b36d47cabbb6240ffb0f01a52eb73f0fbb18,intellectronica,package-lock.json,modified,4
116711,32aa47bac05f4d218e2f2647cb04f2e05438d646,iscai-msft,.chronus/changes/add-more-descriptive-message-for-union-2025-5-6-16-19-52.md,added,4
111600,fa1c0135791f230487ade3724b9f6a4312415acf,Apollon77,main.js,modified,4
333744,e1bcd7dce9fc8675c3a8070c9f969d25027a8174,vladtsm,src/Components/ResetButton.qml,modified,4
196405,82e788c8b3d72001f5833be5c5bbdb4361921a99,philosowaffle,.vscode/tasks.json,modified,4
254196,86d89aa2208bb9642b1d8baef4b0b83734bcef6c,saracarl,app/controllers/bulk_export_controller.rb,modified,4
122327,114f1a8e9b21b4dded5f7714fd9a4a960fdc02b8,Ljzd-PRO,ktoolbox/action/job.py,modified,4
190958,3b2fde7fda190f62a2b9664b0732391282e29348,murphyatwork,be/src/exprs/json_functions.cpp,modified,4
122638,0f1f27e3de87dc105ab6b17ba676ae00d74b5cbd,SNGWN,frida-scripts/flutter/flutter-ssl-pinning-bypass.js,modified,4
41898,931995b1e6afd5db4e1ec91ef02c4846bed6639d,pnilan,.secrets,removed,4
189292,cccbab0012aa0945415f983b39aa1d704b7337ea,talboren,keep-ui/app/(keep)/alerts/[id]/ui/alerts.tsx,modified,4
110984,8e27f9bffa96acd065cd40deaf72de939a75bc71,brainkim,src/crank.ts,modified,4
236949,19f5741dc0e3c97504e7a3996e850b37558edbc4,daniel-sc,README.md,modified,4
182530,94030f4e18d72e5f78e5e531f332030d0b5594ed,arktoswb,nearai/agents/environment.py,modified,4
139887,ccd3d205d4b9f423aa33014e7d2d2ee44336d41a,iancooper,docs/adr/0027-allow-custom-publication-finder.md,added,5
138126,79611fb89031e13a3fbb4fc538642e5405142283,lramos15,.esbuild.ts,modified,5
99749,d317f1533b67a6c7e65e4833286bc41a28c1bdc1,james-gould,Dockerfile,modified,5
296791,6dfef16cc063157fa1df6c5ce6fc847f5b380af7,charlesBochet,.cursor/environment.docker-compose.json,added,5
178760,db4904e431f4e7d68a8cded7c4e5e9ac33430ce8,KevDLR,docs-mslearn/toolkit/workbooks/finops-workbooks-overview.md,modified,5
248284,980384adc4c20135679b2f0a9f1ac17e44288ee7,michaellatman,src/commands/install.ts,modified,5
217203,816f7b941f328c6dc1a4f25a928f37d047399558,St0rmBr3w,examples/oft-solana/tasks/common/sendOFT.ts,modified,5
236896,2c0826669fd9f71a68ca851b566c36904f39b20e,ethanglaser,.github/CODEOWNERS,modified,5
212146,11a8b1bfe45ed9d99933af917961e6503982ca09,CharlVS,assets/translations/en.json,modified,5
211935,5c54a4169cfda27b3db72c501beba197b546e71c,juliendenize,src/mistral_common/protocol/instruct/messages.py,modified,5
99610,4de0bd5bc742c27a714b2c4ce18a306f51743b61,lalitb,.github/repository-settings.md,removed,5
188882,38752ddb01d65d4b800f52980c2076dbc8b7e2e9,aidanfnv,.github/workflows/benchmark.yml,modified,5
260719,dd3fdb1df9d15c4e33687dda8d126f39ecdd6cc2,jnsdls,apps/dashboard/package.json,modified,5
186912,e0b33e91687ecc8be166b4e6c7889c5b720a50af,RiveraAndrea83,src/ontology/imports/stato_terms.txt,added,5
853,f915964c6c9cbc7f0e1acf8b6d2bf11a58acb758,dot-agi,agentops/instrumentation/__init__.py,modified,5
254606,4fe7a431c3f12cb6231befc50f918e6e2670716f,louwers,CHANGELOG.md,modified,5
133112,2511a0ef78a428ed70a085d5efe4e1367b0bea88,sybrew,inc/compat/theme-avada.php,modified,5
213804,81727a8b8f31f4c1f359af8950117f57dd01ed41,DTTerastar,Dockerfile,modified,5
179747,4f46ce542f1f55f53c0688cc60917a8c51419480,i2h3,src/libsync/logger.cpp,modified,5
204310,b0d183c20899ac4190d8780981c7346d15820332,pernielsentikaer,extensions/gif-search/CHANGELOG.md,modified,5
511593,5943104753be2820df8bac1fe123644bd3f461e6,FrozenPandaz,.github/workflows/claude.yml,added,5
27300,0f14a7365c817b837f3aa2f991427cb9fddc8c19,areibman,agentops/time_travel.py,modified,5
237107,b3f748ddbd41e17d71187b2fcd021db90566eb27,JamesHenry,packages/eslint-plugin-template/src/rules/alt-text.ts,modified,5
166808,52dc595d3289d1125dc3e0d80e7f2649c113eb94,spboyer,website/static/templates.json,modified,5
13705,4ccecb8b04ffd0a1adc3004ff68fbe0c27967420,Weves,backend/onyx/connectors/airtable/airtable_connector.py,modified,5
13707,bbfc882b9beb0f0c71ab76482e7aec0436809fe8,FlowFlorent,docs/pages/platform/webhooks.mdx,modified,5
162581,701896afb22b579424723cd3da3dc389ff88b0d1,NikolajBjorner,leak.smt2,removed,5
234288,2e86a28020c2c23c10439643ea114831e1655b3c,TethysPlex,relay/channel/gemini/relay-gemini.go,modified,5
194965,3fb28cb23ab5f60cfe302aeee2b1d8656116b2f0,sentrivana,CHANGELOG.md,modified,5
157045,d88d8544a78c2f50ec6c671d785aa51a40a3c7e7,hediet,src/vs/base/common/async.ts,modified,5
268403,74fcdeaab325abfc40d10a483cbb411338d8baee,ArneDeutsch,distro/run/core/src/main/java/org/operaton/bpm/run/OperatonBpmRunProcessEngineConfiguration.java,modified,5
140043,f05d9df5c4afcf60feb49e72d6bf80d9d12c83e5,hoyosjs,eng/pipelines/pipeline-resources.yml,modified,5
190165,71d200b062d6fb076ec3934c604f5afddd73b5b2,shahargl,keep-ui/app/api/copilotkit/route.ts,modified,5
152570,4719b3cd9a9af93f5821763afa552b1556282702,ludeeus,tests/websocket/__init__.py,modified,5
286498,6c654321dc0660c587a486cc2a3b7c50c09052e7,JayShortway,examples/purchase-tester/build.gradle.kts,modified,5
31065,a734efc9b1d4621bfed283be5eaa7ca48507618a,kmrmt,.gitfiles,modified,5
176751,faaa4ef5bed70d9ba71f3b732b5bdd47fb17a601,JudahGabriel,.github/copilot-instructions.md,added,5
95661,71da06d8954620c3d850444df4fc0d19129a536c,arpad-m,.github/actions/neon-project-create/action.yml,modified,5
198956,de430e090f9f9b2020211d235e9ac533e662a983,sfanahata,docs/platforms/javascript/common/session-replay/configuration.mdx,modified,5
28859,0fd8b2033bf965025ede64d3a9670075b52dff45,LinuxJedi,src/wolfsftp.c,modified,5
199078,7b8bb26a9f7a2d3802b63cbfa11e7dba784f9b18,calbera,node-api/handlers/proof/merkle/generalized_indexes.go,modified,5
505314,41f72b7e25d842bb8b59c8aaa8f5503fdff2ac2a,spbolton,.github/CLAUDE.md,added,5
175395,18d0e0ffae1c64081368f26fc599e4413535f74d,Pikachuxxxx,Scripts/build_razix.py,modified,5
255011,ec71cb0333efa8d96a6fc23e7c0d347a4e34db46,grzegorz-roboflow,docker/dockerfiles/Dockerfile.onnx.jetson.4.6.1,modified,5
213606,702cb9464daa17fc31be09934ac140f357d50f07,dkundel-openai,packages/agents-extensions/src/TwilioRealtimeTransport.ts,modified,5
109689,dc4f30bf713c9bf17333aa09b240db8bc4fa8bd5,OEvgeny,CHANGELOG.md,modified,5
105179,9a72536f257701cd87cce8ba6f83ef311a6668a2,samvaity,.github/CODEOWNERS,modified,5
122127,32f10dbe723ac3e43514974c204190991402011a,kirankumarkolli,Directory.Build.props,modified,5
112849,74e5a1107d9e5a540990aa7e96c850ab9932bdb7,adameat,ydb/core/viewer/viewer_tenantinfo.h,modified,5
130714,59042e92d2f1830d26c23ca15f7ee7ea4a02d259,julio-lopez,Dockerfile.in,modified,5
122232,d6f5c46d745f002903c311e4f86dfe4c25e5834d,tomohisa,CLAUDE.md,added,5
361945,c9f6903da83136730f67ccb5e01af1616062f15e,Keno,doc/make.jl,modified,5
2985,386fb58a7467ceeaf9aeadeda6a583130ff2a0b9,CTNicholas,docs/pages/platform/limits.mdx,modified,5
122664,980357f13692abc9263780c98db3c93bebd39338,devang-ml,requirements.txt,modified,5
122703,0e9e6a6fdfdf606e428597783820cf6576d3735b,chenyme,.github/workflows/copilot-setup-steps.yml,added,5
103396,071578ae7808d5f271504aff682e94c94a0fbc39,tgummerer,pkg/engine/lifecycletest/provider_test.go,modified,5
120327,e7f256ddf1e8a9b81893a06ac67f5b521506bafe,nzakas,src/strategies/slack.js,modified,5
109928,243658490e50bb96c06b535af520a379f9174960,HariniMalothu17,.ado/templates/react-native-init-windows.yml,modified,5
109671,05800dfacd3d2fab0e821bf7b101e1957686b3e0,entangled90,zeebe/qa/integration-tests/src/test/java/io/camunda/zeebe/it/clustering/dynamic/ScaleUpPartitionsTest.java,modified,5
119874,b33f1ce14dfec0c9eed00ce5df34a340d9b1839a,arthurclares,docs-mslearn/TOC.yml,modified,5
3224,37c3956c2948b40d607a2a09269a750ed8fc53c4,rahulbarwal,app/client/cypress/e2e/Regression/ClientSide/Widgets/ListV2/Listv2_WithButtonGroupIconWidget_spec.ts,modified,5
124002,7e44ba96058bcac704f1e57319d0bf8991a5d681,RubenCerna2079,src/Service.Tests/Configuration/AzureLogAnalyticsConfigurationTests.cs,modified,5
126595,66e16371e6a592293597e5a3a97a53189de55a81,Martin521,docs/release-notes/.FSharp.Compiler.Service/9.0.300.md,modified,5
108677,17c52b351f2ad3ed35a9e743053c2355dfddfb8b,arnaudlh,README.md,modified,5
130435,cab086197dfba02902e53323f8bd1c7cd35e6eed,maorleger,packages/autorest.typescript/test/unit/generators/packageFileGenerator.spec.ts,removed,5
38039,c19c276b3dc9d684b49cbd41408b5fbab4608178,TheCactusBlue,.github/workflows/e2e-api-tests.yaml,modified,6
162351,ba4739aff21be9e49a6195ba48c8d63f6a184618,Nugine,crates/s3s-fs/src/s3.rs,modified,6
111442,4a7489dfe16c30f91bae6d241ef8ad0f20e1358a,cschleiden,worker/workflow_orchestrator.go,modified,6
152584,74f9bd22edbcfd2b5f039818f67231fe0c7cfc18,git-hulk,parser/testdata/ddl/format/create_dictionary_basic.sql,modified,6
255753,694f7011943a41c89a1fbb69bcbb9131f9a2f5b8,majdyz,autogpt_platform/backend/backend/executor/manager.py,modified,6
108338,549169c57de8115474c1541c8eba234dc75e0b93,csmig,client/src/js/SM/Manage.js,modified,6
290710,aea4c81bd7bdbf8ee10bc3cbe239063cd5955cea,tac0turtle,sequencers/single/queue.go,modified,6
84077,35137ce204db0fc957a85e55d29c10297e88bf3b,FedericoAmura,packages/crypto/README.md,modified,6
268833,72e56c12ab6402f3eb6eebd8449278a7be4ac911,benfdking,crates/lib/src/core/default_config.cfg,modified,6
142980,93cff842fa90d292f70809686fc9fafd2baa3705,AtishayMsft,change/@fluentui-react-carousel-5378d976-eb37-46d5-8095-4adcffed3b39.json,removed,6
110911,193be5203a7b7762e7a7ec21d655d1055c4dbe75,MMathisLab,.github/workflows/intelligent-testing.yml,modified,6
123929,70891eaaf411835a4182d66c9df7c30fbb6c75e5,leestott,translations/en/SUPPORT.md,modified,6
392381,41d594eb6ab6a7ef5d4e54f80b5ddee31fea93df,ChristopherTrimboli,CHANGELOG.md,modified,6
124897,c849e3b1887e1aee3588756f4e9cbf8d8e163e19,pksjce,.changeset/cool-cows-suffer.md,added,6
188266,c931812a9a4d62e14a3247856ba4b46798087594,antontanderup,src/__tests__/cardConfigUtils.test.ts,modified,6
51601,730f83ab1e894d71680607b50f212328a3657431,gabriel-aranha-cw,src/bin/rpc_downloader.rs,modified,6
52608,861d2b83c47642c37e019ee0fd5ac2934dbe4ac9,LeonmanRolls,next-i18next.config.js,modified,6
66007,b77bc6739017ded280d2989edd60769aec8f7e78,dbruno21,.github/workflows/cla.yml,modified,6
904,06938f0d31efb62b1d648e9b0488332d7608df37,lorenzejay,.github/workflows/notify-downstream.yml,added,6
183305,9a246f1ddb8a626c4680f21cdbd0e8907b0c26e4,cmwaters,.github/copilot-setup-steps.yml,added,6
193679,0cff16e330ece0324e522f2b49f374b5d1b8117d,190n,.cursor/environment.json,modified,6
64336,d76ef102a076a7389e1c9623edf008f0a0820dda,LetItRock,.github/workflows/deployment-summary.yml,added,6
254974,2c678cf992c3ad01bf843683609854e7719f088a,hansent,docs/foundation/perception_encoder.md,modified,6
109506,2429f8f87e389faa277c71bd4dbd98b5bb70d438,mccoyp,sdk/keyvault/azure-keyvault-administration/assets.json,modified,6
1250,3e80b26731b2b931804923a1324cc02653ddca3d,laugardie,frontend/app/people/FormFields.tsx,modified,6
236406,3f600e26379bd22892bdef0c646042007ed84a40,jgur-psyops,Anchor.toml,modified,6
521069,dafb2cf8131d2221c444381779339463edfd9809,xuatz,GEMINI.md,modified,6
219604,9a1aa90f684d6ee2afacd0b466a4ca8d07adaf17,alehander92,src/tui/src/main.rs,modified,6
100421,a63bf1c8fea8be430765e7d5ae83c83c64f2f7c7,tonybaloney,src/Packaging.props,modified,6
130240,fdb7d2389154e34faca40983f26fc73ed1cfe462,haampie,lib/spack/docs/index.rst,modified,6
235,adc8ea4db448256c5f236068d615cb489f5ce437,greg-in-a-box,src/elements/common/empty-state/EmptyState.js.flow,renamed,6
21770,aeb1b6fd61e6693818951d8cb6da9fa380052487,DimasKovas,pageserver/src/bin/pageserver.rs,modified,6
15,653e6eb02d1d574644710a7f06146fc2d4318df7,anikdhabal,.yarn/versions/54a3a129.yml,added,6
212280,d622bc52a1db9b94cb730779fc2da60a555992de,dlwh,marin/rl/__init__.py,added,6
203215,9586ada7ad6b9b8766359b7102cc0f58331c076d,noahsmartin,src/commands/mobile_app/upload.rs,modified,6
103232,082a7be43727d6f826148c9aaa9ff22495a98274,alexnick83,dace/codegen/targets/xilinx.py,modified,6
309328,7d558528ecef66ac1aa110ee3c66ef4fb7d59d71,Andrei-hub11,middleware/timeout/config.go,modified,6
16929,01aedb6209f3ebe48cee87872da891763201a450,Udit-takkar,e2e/tests/company/invoices/one-off-payments.spec.ts,modified,6
16778,c8a223b2edaaa52284f6cd83d7a0ee8b71827eb3,DSil,packages/orbit-components/playroom.config.js,modified,6
116814,154c33c4ae5382cc8046a0c276540a5f099ea786,kerryjiang,src/SuperSocket.MCP/Abstractions/IMcpHandlers.cs,removed,6
400877,80597a37d8a136297dfe436555b78c708bcced84,Alexvozhak,.github/workflows/regression.yml,modified,6
133269,01912513380ce83b9327feff22ff79a97d3143d6,benhillis,.config/nextest.toml,modified,6
102914,4d048fafaddb7a4ac1854da0d5a6772ed4d526d5,aishwaryabh,src/Cli/Abstractions/Command/Command.cs,modified,6
103214,24f2c99ed59696f6cb4e2ec6c537c772377f5ab1,cijothomas,.github/repository-settings.md,removed,6
131365,50fbcf0303deb3e497d5aae42b6da6db629b5290,chrisradek,.chronus/changes/export_components-2025-4-8-15-33-45.md,added,6
436647,84f2c4551c39acb2b503305d5a184b53b2c74ae7,chenmoneygithub,dspy/streaming/streaming_listener.py,modified,6
228951,9976dfe7839ad99d82765312013f5278c079982d,deleonio,packages/tools/benchmark-tests/tests/lib/config.ts,modified,6
